subjID	level1_choice	level2_choice	reward
P1h8u3cyj	1.0	1.0	0
P1h8u3cyj	1.0	1.0	0
P1h8u3cyj	1.0	1.0	0
P1h8u3cyj	2.0	2.0	0
P1h8u3cyj	2.0	2.0	1
P1h8u3cyj	2.0	1.0	0
P1h8u3cyj	2.0	1.0	1
P1h8u3cyj	2.0	2.0	1
P1h8u3cyj	2.0	2.0	1
P1h8u3cyj	2.0	2.0	0
P1h8u3cyj	2.0	1.0	0
P1h8u3cyj	2.0	1.0	0
P1h8u3cyj	2.0	2.0	1
P1h8u3cyj	2.0	2.0	1
P1h8u3cyj	2.0	2.0	0
P1h8u3cyj	2.0	2.0	1
P1h8u3cyj	2.0	1.0	0
P1h8u3cyj	2.0	2.0	1
P1h8u3cyj	2.0	1.0	1
P1h8u3cyj	2.0	2.0	0
P1h8u3cyj	2.0	2.0	1
P1h8u3cyj	2.0	1.0	0
P1h8u3cyj	2.0	2.0	1
P1h8u3cyj	2.0	2.0	1
P1h8u3cyj	2.0	1.0	0
P1h8u3cyj	2.0	2.0	1
P1h8u3cyj	2.0	2.0	1
P1h8u3cyj	2.0	2.0	0
P1h8u3cyj	2.0	2.0	1
P1h8u3cyj	2.0	2.0	1
P1h8u3cyj	2.0	2.0	1
P1h8u3cyj	2.0	1.0	0
P1h8u3cyj	2.0	2.0	0
P1hjftd7z	1.0	1.0	0
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	1.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	0
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	1.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	0
P1hjftd7z	2.0	1.0	0
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	1.0	0
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	1.0	0
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	0
P1hjftd7z	1.0	1.0	0
P1hjftd7z	1.0	1.0	0
P1hjftd7z	2.0	1.0	1
P1hjftd7z	2.0	1.0	0
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	1.0	0
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	0
P1hjftd7z	1.0	1.0	0
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	1.0	0
P1hjftd7z	2.0	2.0	0
P1hjftd7z	1.0	1.0	0
P1hjftd7z	1.0	1.0	0
P1hjftd7z	1.0	1.0	0
P1hjftd7z	2.0	2.0	0
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	0
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	1.0	1
P1hjftd7z	2.0	2.0	0
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	0
P1hjftd7z	1.0	1.0	0
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	2.0	0
P1hjftd7z	2.0	1.0	0
P1hjftd7z	1.0	1.0	1
P1hjftd7z	2.0	2.0	0
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	2.0	0
P1hjftd7z	1.0	2.0	0
P1hjftd7z	1.0	2.0	0
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	2.0	0
P1hjftd7z	2.0	2.0	0
P1hjftd7z	2.0	2.0	0
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	2.0	0
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	0
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	0
P1hjftd7z	1.0	2.0	0
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	0
P1hjftd7z	1.0	2.0	0
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	0
P1hjftd7z	1.0	1.0	0
P1hjftd7z	1.0	1.0	0
P1hjftd7z	2.0	1.0	0
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	0
P1hjftd7z	2.0	1.0	0
P1hjftd7z	2.0	1.0	0
P1hjftd7z	2.0	2.0	0
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	1.0	0
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	0
P1hjftd7z	2.0	1.0	0
P1hjftd7z	2.0	2.0	0
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	1.0	1.0	0
P1hjftd7z	2.0	2.0	0
P1hjftd7z	2.0	2.0	1
P1hjftd7z	1.0	1.0	0
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	1.0	0
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	0
P1hjftd7z	2.0	1.0	1
P1hjftd7z	2.0	2.0	0
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	1.0	0
P1hjftd7z	2.0	1.0	0
P1hjftd7z	2.0	1.0	0
P1hjftd7z	2.0	2.0	0
P1hjftd7z	2.0	2.0	0
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	0
P1hjftd7z	2.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	2.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	2.0	1
P1hjftd7z	1.0	2.0	0
P1hjftd7z	1.0	1.0	0
P1hjftd7z	2.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	0
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	0
P1hjftd7z	1.0	1.0	0
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	0
P1hjftd7z	1.0	1.0	0
P1hjftd7z	2.0	1.0	1
P1hjftd7z	2.0	2.0	0
P1hjftd7z	2.0	2.0	0
P1hjftd7z	2.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	0
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	1.0	1
P1hjftd7z	2.0	1.0	0
P1hjftd7z	2.0	2.0	0
P1hjftd7z	2.0	2.0	0
P1hjftd7z	2.0	2.0	0
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	2.0	0
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	0
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	0
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	2.0	0
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	2.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	2.0	1.0	0
P1hjftd7z	1.0	1.0	0
P1hjftd7z	2.0	2.0	0
P1hjftd7z	1.0	1.0	0
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	0
P1hjftd7z	2.0	2.0	0
P1hjftd7z	1.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	0
P1hjftd7z	2.0	2.0	0
P1hjftd7z	1.0	2.0	0
P1hjftd7z	1.0	2.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	2.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	1.0	0
P1hjftd7z	2.0	1.0	0
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	1.0	1.0	0
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	0
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	0
P1hjftd7z	2.0	1.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	0
P1hjftd7z	2.0	1.0	0
P1hjftd7z	2.0	1.0	0
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	0
P1hjftd7z	2.0	1.0	1
P1hjftd7z	2.0	2.0	1
P1hjftd7z	2.0	2.0	0
P1hjftd7z	1.0	1.0	1
P1hjftd7z	2.0	1.0	0
P1hjftd7z	2.0	2.0	0
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	0
P1hjftd7z	1.0	1.0	0
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	2.0	0
P1hjftd7z	1.0	1.0	0
P1hjftd7z	2.0	2.0	0
P1hjftd7z	1.0	2.0	0
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	2.0	0
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	0
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	0
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	0
P1hjftd7z	1.0	1.0	1
P1hjftd7z	2.0	1.0	1
P1hjftd7z	2.0	2.0	0
P1hjftd7z	1.0	2.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	2.0	0
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	1.0	1
P1hjftd7z	1.0	2.0	0
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	2.0	0
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	2.0	0
P1hx7v00f	2.0	2.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	0
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	2.0	1
P1hx7v00f	1.0	1.0	0
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	2.0	0
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	2.0	0
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	2.0	0
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	2.0	0
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	0
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	0
P1hx7v00f	1.0	1.0	0
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	2.0	0
P1hx7v00f	2.0	2.0	0
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	2.0	1
P1hx7v00f	2.0	2.0	0
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	2.0	0
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	0
P1hx7v00f	1.0	2.0	1
P1hx7v00f	1.0	1.0	0
P1hx7v00f	1.0	1.0	0
P1hx7v00f	1.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	1.0	0
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	0
P1hx7v00f	1.0	1.0	0
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	0
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	0
P1hx7v00f	1.0	1.0	0
P1hx7v00f	2.0	1.0	0
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	1.0	0
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	1.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	0
P1hx7v00f	2.0	1.0	0
P1hx7v00f	2.0	2.0	0
P1hx7v00f	1.0	1.0	0
P1hx7v00f	1.0	1.0	0
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	1.0	0
P1hx7v00f	2.0	2.0	0
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	1.0	0
P1hx7v00f	1.0	1.0	0
P1hx7v00f	1.0	1.0	0
P1hx7v00f	1.0	1.0	1
P1hx7v00f	2.0	2.0	0
P1hx7v00f	2.0	2.0	1
P1hx7v00f	1.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	1.0	1.0	0
P1hx7v00f	2.0	2.0	0
P1hx7v00f	2.0	2.0	0
P1hx7v00f	2.0	2.0	0
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	2.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	2.0	0
P1hx7v00f	1.0	2.0	0
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	2.0	0
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	0
P1hx7v00f	1.0	1.0	0
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	0
P1hx7v00f	2.0	2.0	0
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	0
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	2.0	0
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	2.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	2.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	2.0	0
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	0
P1hx7v00f	1.0	1.0	0
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	0
P1hx7v00f	1.0	1.0	0
P1hx7v00f	2.0	2.0	0
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	0
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	1.0	0
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	0
P1hx7v00f	1.0	1.0	0
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	0
P1hx7v00f	2.0	2.0	0
P1hx7v00f	1.0	1.0	0
P1hx7v00f	1.0	1.0	0
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	2.0	1
P1hx7v00f	1.0	2.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	2.0	0
P1hx7v00f	1.0	1.0	0
P1hx7v00f	1.0	1.0	0
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	0
P1hx7v00f	2.0	1.0	0
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	0
P1hx7v00f	1.0	1.0	0
P1hx7v00f	1.0	1.0	0
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	1.0	0
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	0
P1hx7v00f	2.0	1.0	0
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	2.0	0
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	0
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	2.0	0
P1hx7v00f	1.0	1.0	0
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	2.0	0
P1hx7v00f	1.0	2.0	0
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	1.0	1
P1hx7v00f	2.0	2.0	0
P1hx7v00f	2.0	2.0	0
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	2.0	0
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	2.0	0
P1hx7v00f	1.0	1.0	0
P1hx7v00f	1.0	2.0	0
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	0
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	0
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	2.0	0
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	0
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	2.0	0
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	1
P1hx7v00f	1.0	1.0	0
P1hx7v00f	1.0	1.0	0
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	0
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	1.0	0
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	0
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	0
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	0
P1hx7v00f	1.0	1.0	0
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	0
P1hx7v00f	2.0	2.0	1
P1hx7v00f	1.0	1.0	0
P1hx7v00f	2.0	1.0	0
P1hx7v00f	2.0	1.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	0
P1hx7v00f	2.0	2.0	0
P1hx7v00f	1.0	1.0	0
P1hx7v00f	1.0	1.0	0
P1hx7v00f	1.0	1.0	0
P1hx7v00f	2.0	2.0	0
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	1.0	0
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	1.0	0
P1hx7v00f	2.0	1.0	0
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	2.0	0
P1hx7v00f	2.0	2.0	1
P1hx7v00f	2.0	1.0	0
P1hx7v00f	2.0	1.0	0
P1hx7v00f	2.0	1.0	1
P1hx7v00f	2.0	1.0	1
P2jprpmgv	1.0	2.0	0
P2jprpmgv	2.0	2.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	2.0	2.0	0
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	2.0	0
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	2.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	2.0	0
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	2.0	1
P2jprpmgv	1.0	1.0	0
P2jprpmgv	2.0	2.0	0
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	0
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	0
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	2.0	0
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	2.0	0
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	2.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	0
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	2.0	0
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	0
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	2.0	0
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	0
P2jprpmgv	1.0	1.0	1
P2jprpmgv	1.0	1.0	0
P2jprpmgv	1.0	1.0	0
P2jprpmgv	1.0	1.0	0
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	0
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	1.0	0
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	0
P2jprpmgv	2.0	1.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	0
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	0
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	0
P2jprpmgv	2.0	1.0	1
P2jprpmgv	2.0	1.0	0
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	1.0	0
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	1.0	0
P2jprpmgv	2.0	2.0	1
P2jprpmgv	2.0	2.0	0
P2jprpmgv	2.0	2.0	0
P2jprpmgv	2.0	2.0	0
P2jprpmgv	1.0	2.0	1
P2jprpmgv	1.0	2.0	1
P2jprpmgv	1.0	1.0	0
P2jprpmgv	1.0	1.0	0
P2jprpmgv	2.0	2.0	1
